Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
75,Irvine,South Coast Valleys,12/19/2020,354,2.54, ,0.00, ,155,R,0.4, ,22.0, ,7.9, ,15.4, ,44, ,15, ,25, ,-4.5, ,1.6, ,135.3, ,11.3, 
75,Irvine,South Coast Valleys,12/20/2020,355,2.31, ,0.00, ,158,R,0.5, ,25.7, ,6.8, ,15.5, ,52, ,15, ,31, ,-1.5, ,1.3, ,112.8, ,11.0, 
75,Irvine,South Coast Valleys,12/21/2020,356,2.58, ,0.00, ,155,R,0.5, ,27.3,Y,10.4, ,18.0, ,45, ,12, ,22, ,-3.8, ,1.4, ,121.3, ,11.2, 
75,Irvine,South Coast Valleys,12/22/2020,357,2.12, ,0.00, ,156,R,0.8, ,22.0, ,5.5, ,13.7, ,92, ,28, ,51, ,3.7, ,1.4, ,122.1, ,11.3, 
75,Irvine,South Coast Valleys,12/23/2020,358,2.20, ,0.00, ,100, ,0.8, ,21.0, ,7.5, ,14.9, ,94, ,5, ,45, ,3.2, ,1.6, ,136.4, ,11.6, 
75,Irvine,South Coast Valleys,12/24/2020,359,2.02, ,0.00, ,37, ,0.4, ,19.2, ,10.6, ,15.7, ,42, ,5, ,21, ,-6.5, ,1.7, ,143.6, ,11.5, 
75,Irvine,South Coast Valleys,12/25/2020,360,2.17, ,0.00, ,152, ,0.7, ,23.4, ,8.0, ,14.4, ,67, ,21, ,43, ,2.0, ,1.3, ,112.0, ,11.4, 
75,Irvine,South Coast Valleys,12/26/2020,361,1.87, ,0.00, ,151, ,1.0, ,21.7, ,6.6, ,12.8, ,96, ,43, ,68, ,7.0, ,1.2, ,107.0, ,11.4, 
75,Irvine,South Coast Valleys,12/27/2020,362,0.89, ,0.00, ,81, ,1.2, ,17.3, ,10.1, ,12.9, ,99, ,62, ,80, ,9.4, ,1.5, ,126.7, ,11.7, 
75,Irvine,South Coast Valleys,12/28/2020,363,1.29, ,13.50,H,104, ,1.0, ,14.3, ,6.0, ,10.3, ,96, ,63, ,82, ,7.3, ,2.0, ,173.1, ,11.9, 
75,Irvine,South Coast Valleys,12/29/2020,364,2.00, ,7.10,H,154,R,0.8, ,18.0, ,4.9, ,10.9, ,96, ,30, ,58, ,3.0, ,1.3, ,114.7, ,11.4, 
75,Irvine,South Coast Valleys,12/30/2020,365,2.01, ,1.90,H,158,R,0.7, ,20.0, ,4.2, ,11.7, ,71, ,34, ,51, ,1.9, ,1.4, ,117.5, ,10.9, 
75,Irvine,South Coast Valleys,12/31/2020,366,2.28, ,0.00, ,151, ,0.7, ,19.1, ,6.4, ,13.7, ,77, ,26, ,48, ,2.8, ,2.0, ,171.1, ,10.8, 
75,Irvine,South Coast Valleys,1/1/2021,001,2.48, ,0.00, ,159,R,0.5, ,22.2, ,8.3, ,15.7, ,57, ,17, ,29, ,-2.3, ,1.7, ,143.3, ,11.0, 
75,Irvine,South Coast Valleys,1/2/2021,002,1.92, ,0.00, ,145, ,0.8, ,19.8, ,6.2, ,12.2, ,82, ,35, ,58, ,4.2, ,1.2, ,100.2, ,10.9, 
75,Irvine,South Coast Valleys,1/3/2021,003,1.70, ,0.00, ,148, ,1.1, ,18.0, ,7.1, ,11.5, ,94, ,43, ,78, ,7.8, ,1.0, ,82.8, ,11.0, 
75,Irvine,South Coast Valleys,1/4/2021,004,1.70,R,0.00, ,145, ,1.2, ,17.7, ,7.2, ,11.9, ,97, ,61, ,83, ,9.1, ,1.1, ,94.7, ,11.2, 
75,Irvine,South Coast Valleys,1/5/2021,005,1.54, ,0.10, ,136, ,1.1, ,17.5, ,6.7, ,11.1, ,96, ,61, ,86, ,8.8, ,0.9, ,81.9, ,11.5, 
75,Irvine,South Coast Valleys,1/6/2021,006,1.90, ,0.10, ,148, ,1.1, ,20.2, ,6.8, ,12.3, ,97, ,44, ,74, ,7.9, ,1.0, ,87.9, ,11.5, 
75,Irvine,South Coast Valleys,1/7/2021,007,1.81, ,0.00, ,141, ,1.0, ,21.4, ,5.0, ,12.1, ,93, ,40, ,71, ,7.0, ,1.1, ,96.9, ,11.5, 
75,Irvine,South Coast Valleys,1/8/2021,008,1.96, ,0.00, ,156, ,1.0, ,20.7, ,6.0, ,11.8, ,88, ,40, ,68, ,6.2, ,1.2, ,104.9, ,11.4, 
75,Irvine,South Coast Valleys,1/9/2021,009,2.31, ,0.00, ,161,R,0.5, ,23.8, ,5.4, ,14.9, ,70, ,10, ,31, ,-2.1, ,1.5, ,132.3, ,11.2, 
75,Irvine,South Coast Valleys,1/10/2021,010,2.26, ,0.00, ,145, ,0.5, ,20.9, ,7.3, ,13.8, ,47, ,17, ,29, ,-3.8, ,1.4, ,118.3, ,11.0, 
75,Irvine,South Coast Valleys,1/11/2021,011,2.52, ,0.00, ,165,R,0.5, ,24.1, ,8.5, ,14.8, ,48, ,20, ,32, ,-1.6, ,1.6, ,134.7, ,10.9, 
75,Irvine,South Coast Valleys,1/12/2021,012,2.54, ,0.00, ,154, ,0.5, ,22.1, ,6.7, ,13.5, ,59, ,18, ,35, ,-1.8, ,1.4, ,121.1, ,10.8, 
75,Irvine,South Coast Valleys,1/13/2021,013,2.22, ,0.00, ,142, ,0.6, ,24.4, ,7.6, ,14.3, ,59, ,19, ,38, ,0.3, ,1.2, ,104.0, ,10.9, 
75,Irvine,South Coast Valleys,1/14/2021,014,2.82, ,0.00, ,167,R,0.6, ,26.7, ,9.2, ,19.4, ,61, ,10, ,26, ,-0.6, ,1.5, ,126.5, ,11.3, 
75,Irvine,South Coast Valleys,1/15/2021,015,3.34,R,0.00, ,136, ,0.5, ,33.5,R,15.4,Y,23.2,Y,36,H,6,H,17,Y,-2.9,Y,1.4, ,124.0, ,12.4, 
75,Irvine,South Coast Valleys,1/16/2021,016,2.82, ,0.00, ,168,R,0.5, ,29.7,Y,9.3, ,19.2, ,40, ,15, ,24, ,-1.9, ,1.3, ,116.3, ,12.2, 
75,Irvine,South Coast Valleys,1/17/2021,017,3.27, ,0.00, ,172,R,0.5, ,28.8,Y,10.3, ,21.9,Y,44,H,11,H,18,Y,-3.2,Y,1.8, ,153.0, ,12.5, 
75,Irvine,South Coast Valleys,1/18/2021,018,2.66, ,0.00, ,168,R,0.7, ,24.4, ,6.0, ,15.9, ,92, ,21, ,40, ,2.4, ,1.7, ,142.7, ,12.5, 
75,Irvine,South Coast Valleys,1/19/2021,019,3.03, ,0.00, ,126, ,0.7, ,21.5, ,9.8, ,15.2, ,95, ,14, ,42, ,2.4, ,2.7, ,237.5, ,12.4, 
75,Irvine,South Coast Valleys,1/20/2021,020,3.39, ,0.00, ,171,R,0.7, ,24.0, ,14.0, ,19.3, ,49, ,26, ,33, ,2.8, ,2.7, ,230.0, ,12.3, 
75,Irvine,South Coast Valleys,1/21/2021,021,2.41, ,0.00, ,172,R,1.0, ,21.8, ,9.1, ,15.7, ,86, ,40, ,54, ,6.5, ,1.3, ,114.0, ,12.5, 
75,Irvine,South Coast Valleys,1/22/2021,022,1.92, ,0.10, ,134, ,1.1, ,17.6, ,10.3, ,13.2, ,93, ,60, ,73, ,8.5, ,2.3, ,202.5, ,12.5, 
75,Irvine,South Coast Valleys,1/23/2021,023,0.36, ,14.40, ,46, ,1.0, ,12.4, ,6.1, ,9.2, ,98, ,76, ,88, ,7.3, ,1.2, ,104.3, ,12.4, 
75,Irvine,South Coast Valleys,1/24/2021,024,1.96, ,3.20, ,164, ,1.0, ,15.6, ,4.3, ,10.3, ,98, ,55, ,78, ,6.6, ,1.4, ,118.8, ,11.9, 
75,Irvine,South Coast Valleys,1/25/2021,025,2.06, ,12.50, ,152, ,0.8, ,12.5, ,3.6, ,9.0, ,96, ,48, ,68, ,3.3, ,2.7, ,236.9, ,11.9, 
75,Irvine,South Coast Valleys,1/26/2021,026,2.13, ,0.00, ,186,R,0.6, ,13.7, ,1.7, ,7.8, ,81, ,30, ,55, ,-0.6, ,1.4, ,117.6, ,11.0, 
75,Irvine,South Coast Valleys,1/27/2021,027,2.29, ,0.00, ,167, ,0.8, ,16.5, ,6.3, ,10.9, ,80, ,41, ,59, ,3.1, ,1.6, ,134.6, ,10.9, 
75,Irvine,South Coast Valleys,1/28/2021,028,2.69, ,19.80, ,167, ,0.8, ,18.1, ,5.2, ,11.7, ,97, ,27, ,55, ,3.0, ,2.0, ,173.3, ,11.0, 
75,Irvine,South Coast Valleys,1/29/2021,029,0.59, ,26.60, ,67, ,1.1, ,12.9, ,7.5, ,10.3, ,97, ,75, ,88, ,8.3, ,1.4, ,124.2, ,11.3, 
75,Irvine,South Coast Valleys,1/30/2021,030,2.25,R,0.00, ,188,R,1.0, ,17.1, ,5.4, ,10.6, ,96, ,49, ,75, ,6.3, ,1.0, ,82.4, ,11.3, 
75,Irvine,South Coast Valleys,1/31/2021,031,2.14, ,0.00, ,137, ,0.8, ,20.7, ,6.2, ,13.4, ,91, ,28, ,55, ,4.6, ,1.0, ,87.1, ,11.3, 
75,Irvine,South Coast Valleys,2/1/2021,032,0.83, ,0.00, ,54, ,1.0, ,19.5, ,11.8, ,14.9, ,85, ,42, ,60, ,7.2, ,0.8, ,69.1, ,11.9, 
75,Irvine,South Coast Valleys,2/2/2021,033,2.46, ,0.00, ,179, ,1.2, ,22.2, ,9.8, ,14.8, ,93, ,45, ,72, ,9.8, ,1.0, ,90.5, ,12.4, 
75,Irvine,South Coast Valleys,2/3/2021,034,2.27, ,0.00, ,184, ,1.2, ,18.7, ,7.3, ,12.7, ,95, ,66, ,82, ,9.8, ,1.1, ,95.9, ,12.6, 
75,Irvine,South Coast Valleys,2/4/2021,035,2.32, ,0.00, ,186, ,1.2, ,18.6, ,8.6, ,12.6, ,99, ,55, ,79, ,9.1, ,1.3, ,114.2, ,12.8, 
75,Irvine,South Coast Valleys,2/5/2021,036,2.64, ,0.00, ,200,R,1.0, ,21.1, ,6.3, ,12.7, ,95, ,39, ,66, ,6.5, ,1.1, ,94.4, ,12.7, 
75,Irvine,South Coast Valleys,2/6/2021,037,2.74, ,0.00, ,204,R,0.9, ,24.0, ,5.9, ,13.4, ,82, ,29, ,60, ,5.9, ,1.1, ,92.2, ,12.5, 
75,Irvine,South Coast Valleys,2/7/2021,038,2.52,R,0.00, ,205,R,1.0, ,20.5, ,4.5, ,11.7, ,98, ,42, ,71, ,6.7, ,1.0, ,82.3, ,12.5, 
75,Irvine,South Coast Valleys,2/8/2021,039,2.17, ,0.00, ,180, ,1.1, ,18.3, ,7.3, ,11.3, ,100, ,55, ,82, ,8.3, ,1.3, ,112.1, ,12.7, 
75,Irvine,South Coast Valleys,2/9/2021,040,1.02, ,0.00, ,82, ,1.1, ,16.0, ,10.0, ,12.3, ,87, ,64, ,74, ,7.9, ,1.2, ,100.2, ,13.0, 
75,Irvine,South Coast Valleys,2/10/2021,041,2.06,R,0.00, ,156, ,1.1, ,17.2, ,8.5, ,12.7, ,93, ,59, ,77, ,8.7, ,1.0, ,89.5, ,13.2, 
75,Irvine,South Coast Valleys,2/11/2021,042,2.56,R,0.00, ,192, ,1.2, ,20.4, ,7.3, ,12.8, ,94, ,55, ,78, ,9.1, ,1.2, ,103.5, ,13.1, 
75,Irvine,South Coast Valleys,2/12/2021,043,2.36, ,1.30, ,167, ,1.1, ,19.5, ,9.6, ,13.9, ,94, ,40, ,69, ,8.4, ,1.8, ,157.6, ,13.5, 
75,Irvine,South Coast Valleys,2/13/2021,044,1.63, ,0.00, ,125, ,1.1, ,17.2, ,8.2, ,12.4, ,86, ,61, ,75, ,8.1, ,1.4, ,122.2, ,13.3, 
75,Irvine,South Coast Valleys,2/14/2021,045,2.75, ,0.00, ,183, ,0.8, ,19.4, ,6.9, ,12.4, ,83, ,29, ,55, ,3.6, ,1.3, ,113.4, ,13.1, 
75,Irvine,South Coast Valleys,2/15/2021,046,2.19, ,0.00, ,143, ,1.0, ,17.2, ,9.6, ,12.9, ,88, ,54, ,69, ,7.4, ,1.9, ,168.1, ,12.9, 
75,Irvine,South Coast Valleys,2/16/2021,047,2.59, ,0.00, ,189, ,1.1, ,18.1, ,10.6, ,13.3, ,91, ,52, ,74, ,8.7, ,1.7, ,148.3, ,13.3, 
75,Irvine,South Coast Valleys,2/17/2021,048,2.91, ,0.00, ,219,R,0.9, ,18.4, ,7.0, ,12.2, ,90, ,40, ,65, ,5.9, ,1.3, ,110.4, ,13.3, 
75,Irvine,South Coast Valleys,2/18/2021,049,4.12, ,0.00, ,232,R,0.3,Y,21.7, ,7.7, ,15.4, ,40, ,10, ,18,Y,-8.9,Y,2.3, ,203.0, ,12.9, 
75,Irvine,South Coast Valleys,2/19/2021,050,3.29, ,0.00, ,225,R,0.6, ,21.4, ,5.4, ,12.8, ,63, ,22, ,39, ,-0.8, ,1.3, ,110.9, ,12.7, 
75,Irvine,South Coast Valleys,2/20/2021,051,3.26, ,0.00, ,222,R,0.8, ,20.9, ,5.9, ,12.3, ,88, ,16, ,57, ,4.0, ,1.6, ,142.4, ,12.8, 
75,Irvine,South Coast Valleys,2/21/2021,052,4.35, ,0.00, ,240,R,0.4,Y,24.6, ,7.3, ,18.1, ,43, ,11, ,18,Y,-6.6,Y,2.1, ,184.5, ,12.7, 
75,Irvine,South Coast Valleys,2/22/2021,053,4.29, ,0.00, ,242,R,0.4,Y,28.7,Y,11.0, ,19.6,Y,38, ,9, ,18,Y,-5.4,Y,1.8, ,154.5, ,12.8, 
75,Irvine,South Coast Valleys,2/23/2021,054,3.81, ,0.00, ,241,R,0.6, ,24.9, ,5.3, ,16.1, ,63, ,16, ,31, ,-0.9, ,1.4, ,119.8, ,12.9, 
75,Irvine,South Coast Valleys,2/24/2021,055,3.68, ,0.00, ,240,R,0.8, ,23.9, ,5.9, ,14.6, ,89, ,20, ,48, ,3.7, ,1.3, ,113.5, ,13.1, 
75,Irvine,South Coast Valleys,2/25/2021,056,4.56, ,0.00, ,247,R,0.5, ,24.1, ,7.6, ,15.3, ,92, ,7, ,27, ,-3.3, ,2.4, ,208.4, ,13.0, 
75,Irvine,South Coast Valleys,2/26/2021,057,3.78, ,0.00, ,248,R,0.5, ,22.3, ,5.8, ,13.5, ,59, ,14, ,30, ,-3.9, ,1.4, ,123.4, ,12.7, 
75,Irvine,South Coast Valleys,2/27/2021,058,3.40, ,0.00, ,240,R,0.9, ,20.5, ,4.7, ,12.6, ,83, ,40, ,58, ,4.6, ,1.5, ,128.0, ,12.6, 
75,Irvine,South Coast Valleys,2/28/2021,059,4.94, ,0.00, ,249,R,0.3,Y,22.5, ,8.2, ,16.0, ,80, ,8, ,18,Y,-8.5,Y,2.7,Y,233.6,Y,12.6, 
75,Irvine,South Coast Valleys,3/1/2021,060,4.07, ,0.00, ,256,R,0.3,Y,24.1, ,3.5, ,14.5, ,49, ,9, ,19,Y,-8.7,Y,1.5, ,133.3, ,12.3, 
75,Irvine,South Coast Valleys,3/2/2021,061,4.25, ,0.00, ,257,R,0.4,Y,24.3, ,5.5, ,14.1, ,73, ,8, ,24,Y,-5.9,Y,1.5, ,130.6, ,12.4, 
75,Irvine,South Coast Valleys,3/3/2021,062,1.21, ,11.10,H,94, ,0.9, ,15.3, ,5.6, ,9.9, ,95, ,56, ,76, ,6.0, ,1.7, ,145.1, ,12.1, 
75,Irvine,South Coast Valleys,3/4/2021,063,3.36, ,0.00, ,250,R,1.0, ,19.2, ,7.0, ,12.4, ,93, ,50, ,72, ,7.4, ,1.1, ,96.8, ,12.2, 
75,Irvine,South Coast Valleys,3/5/2021,064,3.91,R,0.00, ,257,R,1.0, ,25.2, ,5.7, ,14.4, ,93, ,28, ,60, ,6.7, ,1.1, ,93.4, ,12.7, 
75,Irvine,South Coast Valleys,3/6/2021,065,3.57, ,0.00, ,257,R,1.1, ,19.4, ,7.9, ,13.1, ,93, ,51, ,74, ,8.6, ,1.6, ,140.6, ,13.1, 
75,Irvine,South Coast Valleys,3/7/2021,066,1.74, ,0.00, ,123, ,1.1, ,17.4, ,8.2, ,13.1, ,95, ,59, ,75, ,8.8, ,1.6, ,138.7, ,13.5, 
75,Irvine,South Coast Valleys,3/8/2021,067,2.68, ,0.00, ,187, ,1.1, ,18.3, ,8.4, ,13.6, ,85, ,51, ,71, ,8.4, ,1.7, ,149.4, ,13.9, 
75,Irvine,South Coast Valleys,3/9/2021,068,3.40, ,2.60, ,238, ,1.0, ,17.0, ,7.0, ,11.9, ,87, ,45, ,68, ,6.2, ,2.0, ,172.9, ,13.8, 
75,Irvine,South Coast Valleys,3/10/2021,069,2.47, ,18.20, ,180, ,1.0, ,14.7, ,7.5, ,10.7, ,93, ,51, ,75, ,6.5, ,1.8, ,156.7, ,13.7, 
75,Irvine,South Coast Valleys,3/11/2021,070,2.99, ,3.40, ,238, ,0.8, ,14.4, ,6.5, ,9.8, ,92, ,47, ,70, ,4.6, ,1.4, ,117.2, ,13.5, 
75,Irvine,South Coast Valleys,3/12/2021,071,2.51, ,0.30, ,192, ,0.8, ,15.7, ,4.4, ,9.1, ,88, ,48, ,71, ,4.1, ,1.3, ,109.5, ,13.3, 
75,Irvine,South Coast Valleys,3/13/2021,072,3.22, ,0.00, ,230, ,1.0, ,17.2, ,7.1, ,12.0, ,84, ,53, ,70, ,6.8, ,1.4, ,119.0, ,13.3, 
75,Irvine,South Coast Valleys,3/14/2021,073,2.72, ,0.00, ,195, ,1.0, ,17.5, ,8.3, ,12.6, ,79, ,55, ,69, ,7.0, ,1.5, ,131.9, ,13.7, 
75,Irvine,South Coast Valleys,3/15/2021,074,2.06, ,1.90, ,153, ,0.9, ,13.5, ,5.0, ,10.8, ,91, ,51, ,71, ,5.7, ,2.4, ,203.0, ,14.0, 
75,Irvine,South Coast Valleys,3/16/2021,075,3.65, ,0.00, ,282,R,0.7, ,15.7, ,3.1, ,9.3, ,84, ,41, ,60, ,2.0, ,1.1, ,96.4, ,13.5, 
75,Irvine,South Coast Valleys,3/17/2021,076,3.62, ,0.00, ,264, ,0.9, ,19.1, ,4.7, ,11.1, ,92, ,47, ,68, ,5.4, ,1.1, ,97.5, ,13.4, 
75,Irvine,South Coast Valleys,3/18/2021,077,3.87, ,0.00, ,276,R,1.1, ,19.5, ,6.6, ,12.3, ,94, ,54, ,75, ,7.9, ,1.2, ,104.2, ,13.8, 
75,Irvine,South Coast Valleys,3/19/2021,078,4.12, ,0.00, ,276,R,1.2, ,22.4, ,7.0, ,14.3, ,96, ,40, ,71, ,9.0, ,1.2, ,107.4, ,14.1, 
75,Irvine,South Coast Valleys,3/20/2021,079,3.68, ,0.00, ,249, ,1.2, ,19.7, ,9.1, ,14.3, ,95, ,43, ,73, ,9.5, ,1.5, ,130.6, ,14.8, 
75,Irvine,South Coast Valleys,3/21/2021,080,3.62, ,0.00, ,247, ,0.9, ,18.2, ,7.6, ,13.1, ,87, ,33, ,59, ,5.3, ,1.8, ,157.9, ,14.8, 
75,Irvine,South Coast Valleys,3/22/2021,081,4.31,R,0.00, ,287,R,0.9, ,19.9, ,6.9, ,13.7, ,85, ,34, ,59, ,6.0, ,1.8, ,151.2, ,14.7, 
75,Irvine,South Coast Valleys,3/23/2021,082,4.08,R,0.00, ,273, ,1.0, ,18.5, ,6.6, ,13.3, ,95, ,45, ,64, ,6.7, ,1.9, ,164.5, ,14.8, 
75,Irvine,South Coast Valleys,3/24/2021,083,5.21, ,0.00, ,299,R,0.6, ,23.2, ,8.8, ,16.0, ,77, ,13, ,32, ,-0.6, ,2.3, ,199.9, ,14.7, 
75,Irvine,South Coast Valleys,3/25/2021,084,2.43, ,0.00, ,156, ,1.0, ,15.5, ,9.6, ,12.1, ,84, ,54, ,68, ,6.4, ,2.6, ,226.3, ,14.5, 
75,Irvine,South Coast Valleys,3/26/2021,085,4.08, ,0.20, ,289,R,0.9, ,18.4, ,6.1, ,12.1, ,96, ,45, ,65, ,5.7, ,1.4, ,118.3, ,14.5, 
75,Irvine,South Coast Valleys,3/27/2021,086,4.73, ,0.00, ,301,R,0.9, ,24.3, ,5.4, ,14.8, ,94, ,20, ,51, ,4.8, ,1.3, ,113.3, ,14.7, 
75,Irvine,South Coast Valleys,3/28/2021,087,5.56, ,0.00, ,308,R,0.6, ,31.3,Y,7.5, ,18.8, ,58, ,14, ,29, ,0.5, ,1.5, ,130.6, ,14.9, 
75,Irvine,South Coast Valleys,3/29/2021,088,5.15, ,0.00, ,309,R,0.9, ,26.3, ,5.9, ,17.1, ,89, ,28, ,49, ,6.2, ,1.8, ,156.6, ,15.3, 
75,Irvine,South Coast Valleys,3/30/2021,089,4.47, ,0.00, ,292,R,1.2, ,23.6, ,10.2, ,15.6, ,91, ,46, ,67, ,9.5, ,1.4, ,125.1, ,15.9, 
75,Irvine,South Coast Valleys,3/31/2021,090,6.05,R,0.00, ,316,R,0.6, ,31.4,Y,8.8, ,20.6,Y,95, ,6, ,24,Y,-0.9,Y,1.7, ,150.7, ,16.1, 
75,Irvine,South Coast Valleys,4/1/2021,091,4.52,R,0.00, ,219, ,0.4, ,31.8,Y,11.5, ,22.3,Y,39,H,7,H,16,Y,-4.7,Y,1.4, ,124.1, ,16.1, 
75,Irvine,South Coast Valleys,4/2/2021,092,4.83, ,0.00, ,304,R,1.2, ,24.4, ,11.4, ,17.0, ,91, ,42, ,64, ,10.1, ,1.9, ,165.8, ,16.3, 
75,Irvine,South Coast Valleys,4/3/2021,093,4.63, ,0.00, ,300,R,1.3, ,23.3, ,10.1, ,15.7, ,92, ,48, ,72, ,10.7, ,1.4, ,123.1, ,16.8, 
75,Irvine,South Coast Valleys,4/4/2021,094,4.63, ,0.00, ,292, ,1.1, ,24.2, ,6.9, ,15.4, ,92, ,34, ,64, ,8.6, ,1.2, ,101.7, ,16.8, 
75,Irvine,South Coast Valleys,4/5/2021,095,4.57, ,0.00, ,301,R,1.3, ,22.5, ,9.6, ,15.4, ,96, ,46, ,72, ,10.5, ,1.6, ,134.3, ,16.9, 
75,Irvine,South Coast Valleys,4/6/2021,096,4.27, ,0.00, ,276, ,1.3, ,22.9, ,11.7, ,15.9, ,89, ,49, ,71, ,10.6, ,1.4, ,125.1, ,17.3, 
75,Irvine,South Coast Valleys,4/7/2021,097,4.82,R,0.00, ,298, ,1.3, ,24.8, ,9.7, ,16.4, ,94, ,41, ,68, ,10.6, ,1.3, ,111.5, ,17.5, 
75,Irvine,South Coast Valleys,4/8/2021,098,4.84, ,0.00, ,312,R,1.2, ,22.6, ,9.9, ,15.8, ,90, ,47, ,66, ,9.4, ,1.4, ,118.6, ,17.6, 
75,Irvine,South Coast Valleys,4/9/2021,099,4.83, ,0.00, ,311,R,1.3, ,23.6, ,8.6, ,15.8, ,97, ,45, ,70, ,10.4, ,1.3, ,113.9, ,17.7, 
75,Irvine,South Coast Valleys,4/10/2021,100,4.81, ,0.00, ,312,R,1.3, ,23.4, ,9.3, ,16.1, ,96, ,51, ,73, ,11.2, ,1.5, ,133.1, ,17.8, 
75,Irvine,South Coast Valleys,4/11/2021,101,4.20, ,0.00, ,271, ,1.4, ,23.5, ,12.1, ,16.3, ,97, ,55, ,74, ,11.6, ,2.0, ,169.6, ,18.2, 
75,Irvine,South Coast Valleys,4/12/2021,102,2.70, ,0.00, ,194, ,1.3, ,20.0, ,12.2, ,15.2, ,96, ,59, ,75, ,10.9, ,1.7, ,144.6, ,18.4, 
75,Irvine,South Coast Valleys,4/13/2021,103,1.11, ,1.10, ,82, ,1.2, ,17.0, ,12.6, ,14.2, ,91, ,64, ,77, ,10.2, ,2.3, ,197.1, ,18.1, 
75,Irvine,South Coast Valleys,4/14/2021,104,3.81, ,0.00, ,251, ,1.1, ,18.3, ,8.5, ,13.5, ,89, ,53, ,70, ,8.3, ,1.9, ,166.6, ,17.7, 
75,Irvine,South Coast Valleys,4/15/2021,105,4.65, ,0.00, ,317,R,1.1, ,19.3, ,7.2, ,13.1, ,91, ,53, ,70, ,7.9, ,1.5, ,127.8, ,17.6, 
75,Irvine,South Coast Valleys,4/16/2021,106,4.90, ,0.00, ,326,R,1.2, ,20.5, ,7.9, ,14.4, ,93, ,51, ,72, ,9.5, ,1.4, ,123.8, ,17.6, 
75,Irvine,South Coast Valleys,4/17/2021,107,4.89, ,0.10, ,319,R,1.3, ,21.4, ,11.3, ,16.0, ,91, ,54, ,71, ,10.7, ,1.6, ,138.2, ,18.1, 
75,Irvine,South Coast Valleys,4/18/2021,108,7.09,R,0.10, ,345,R,0.6, ,31.0,Y,8.5, ,20.2, ,95, ,6, ,27, ,0.8, ,2.0, ,176.4, ,18.0, 
75,Irvine,South Coast Valleys,4/19/2021,109,6.16, ,0.00, ,343,R,0.9, ,29.8, ,8.3, ,19.2, ,93, ,15, ,39, ,4.9, ,1.4, ,123.0, ,17.9, 
75,Irvine,South Coast Valleys,4/20/2021,110,5.27, ,0.00, ,325,R,1.2, ,21.3, ,10.9, ,15.5, ,94, ,53, ,71, ,10.2, ,2.6,Y,228.1,Y,18.0, 
75,Irvine,South Coast Valleys,4/21/2021,111,2.25, ,0.00, ,129, ,1.1, ,18.2, ,12.9, ,14.7, ,79, ,51, ,68, ,8.9, ,2.6, ,222.3, ,17.8, 
75,Irvine,South Coast Valleys,4/22/2021,112,0.86, ,0.00, ,72, ,1.2, ,16.0, ,12.2, ,14.1, ,90, ,67, ,76, ,10.0, ,1.5, ,128.4, ,17.4, 
75,Irvine,South Coast Valleys,4/23/2021,113,1.78, ,0.00, ,132, ,1.2, ,18.4, ,12.0, ,14.6, ,92, ,58, ,74, ,10.0, ,1.3, ,111.6, ,17.3, 
75,Irvine,South Coast Valleys,4/24/2021,114,3.24,R,0.10, ,220, ,1.3, ,20.1, ,12.8, ,15.3, ,96, ,57, ,74, ,10.6, ,1.2, ,103.9, ,17.5, 
75,Irvine,South Coast Valleys,4/25/2021,115,3.86, ,0.00, ,238, ,1.2, ,20.3, ,11.9, ,15.3, ,92, ,47, ,70, ,9.8, ,1.7, ,148.5, ,17.9, 
75,Irvine,South Coast Valleys,4/26/2021,116,4.01, ,0.20, ,263, ,1.1, ,18.1, ,10.7, ,13.8, ,93, ,47, ,69, ,8.2, ,1.8, ,156.0, ,18.0, 
75,Irvine,South Coast Valleys,4/27/2021,117,5.15, ,0.00, ,337,R,0.9, ,19.2, ,8.5, ,13.7, ,81, ,45, ,60, ,6.0, ,1.5, ,126.0, ,17.9, 
75,Irvine,South Coast Valleys,4/28/2021,118,6.14,R,0.00, ,351,R,1.0, ,27.0, ,8.0, ,17.6, ,83, ,22, ,50, ,7.0, ,1.6, ,142.3, ,17.9, 
75,Irvine,South Coast Valleys,4/29/2021,119,6.53, ,0.00, ,349,R,0.9, ,30.7, ,9.7, ,20.7, ,73, ,23, ,38, ,5.9, ,1.5, ,130.7, ,18.2, 
75,Irvine,South Coast Valleys,4/30/2021,120,6.62, ,0.00, ,353,R,1.0, ,31.1, ,11.9, ,21.6, ,87, ,18, ,37, ,6.3, ,1.4, ,123.0, ,18.8, 
75,Irvine,South Coast Valleys,5/1/2021,121,5.21, ,0.00, ,307, ,1.4, ,23.4, ,11.6, ,16.6, ,94, ,51, ,73, ,11.8, ,2.5, ,212.8, ,19.3, 
75,Irvine,South Coast Valleys,5/2/2021,122,3.52, ,0.00, ,196, ,1.2, ,20.5, ,13.8, ,16.3, ,82, ,57, ,67, ,10.2, ,2.4, ,210.4, ,19.0, 
